452	107281
453	49569
454	107288
455	73448
456	23756
457	49565
458	49566
459	49561
460	23757
461	49560
462	1678
463	49562
464	85679
465	85678
466	85671
467	85670
468	85673
469	85674
470	85677
471	85676
472	5059
473	5055
474	5051
475	38569
476	38568
477	98497
478	38561
479	38560
480	38563
481	38562
482	38565
483	38564
484	38567
485	41614
486	70136
487	70137
488	70134
489	70135
490	70132
491	18893
492	18890
493	18897
494	18896
495	18894
496	18899
497	18898
498	45447
499	87299
500	87298
501	87291
502	87290
503	87293
504	87292
505	87295
506	87297
507	87296
508	36178
509	36179
510	64806
511	36174
512	36175
513	36176
514	36177
515	36170
516	36171
517	36172
518	36173
519	72547
520	2698
521	13898
522	64800
523	83637
524	83636
525	83635
526	83634
527	83633
528	83632
529	83631
530	83630
531	83639
532	38873
533	67225
534	108518
535	2695
536	108517
537	8035
538	8034
539	8037
540	8031
541	8030
542	8033
543	8032
544	2694
545	8039
546	58075
547	44913
548	44912
549	44911
550	58076
551	44917
552	44916
553	44915
554	2693
555	44919
556	44918
557	58070
558	89491
559	89490
560	89493
561	89492
562	89495
563	89494
564	89497
565	89496
566	89499
567	89498
568	88720
569	88721
570	46181
571	88724
572	88725
573	88726
574	88727
575	88728
576	88729
577	46187
578	82962
579	13988
580	13989
581	13985
582	13986
583	13987
584	13981
585	13982
586	13983
587	89235
588	89234
589	89237
590	89236
591	89231
592	89230
593	89233
594	89232
595	89239
596	89238
597	16002
598	16003
599	16000
600	16001
601	5869
602	16007
603	16004
604	16005
605	5865
606	5867
607	5866
608	5863
609	5862
610	94361
611	94360
612	94363
613	94362
614	17359
615	17358
616	17355
617	17354
618	17357
619	17356
620	17351
621	17350
622	17353
623	17352
624	69788
625	60258
626	60259
627	60256
628	60257
629	60255
630	60252
631	60250
632	69783
633	19588
634	19589
635	19586
636	19587
637	19584
638	19585
639	19582
640	19580
641	19581
642	64007
643	64005
644	64004
645	20868
646	64001
647	64000
648	20865
649	20864
650	20867
651	20861
652	20860
653	20863
654	20862
655	45621
656	16114
657	51925
658	51926
659	51927
660	5933
661	51921
662	45639
663	45638
664	51922
665	45630
666	45633
667	51923
668	45635
669	45634
670	45637
671	45636
672	42176
673	42175
674	42173
675	42172
676	42171
677	42170
678	63781
679	80387
680	63783
681	80385
682	63785
683	63784
684	42179
685	80381
686	97470
687	97471
688	97472
689	97473
690	12208
691	12209
692	97476
693	97477
694	12204
695	97479
696	12206
697	12201
698	12202
699	12203
700	90123
701	90122
702	90121
703	90120
704	90126
705	90125
706	90124
707	90129
708	90128
709	29359
710	29350
711	29351
712	29352
713	29353
714	29354
715	29355
716	29356
717	29357
718	8866
719	8867
720	8865
721	8862
722	8860
723	8861
724	8868
725	26834
726	26835
727	26836
728	26837
729	26830
730	26831
731	26832
732	26833
733	67577
734	67574
735	67575
736	26838
737	67573
738	67571
739	96983
740	68635
741	96981
742	68637
743	96987
744	68631
745	96985
746	96984
747	96989
748	96988
749	68639
750	308
751	309
752	79724
753	91455
754	28409
755	28408
756	79720
757	79721
758	79722
759	91453
760	28403
761	58553
762	28401
763	28400
764	58556
765	28406
766	58554
767	28404
768	301
769	302
770	16419
771	303
772	304
773	305
774	307
775	23719
776	23717
777	23714
778	23715
779	23712
780	23713
781	23710
782	23711
783	59205
784	59206
785	59203
786	59209
787	59208
788	92187
789	92186
790	92185
791	92184
792	92183
793	92182
794	92180
795	92189
796	92188
797	74051
798	74050
799	74053
800	74052
801	74054
802	74057
803	74056
804	74059
805	74058
806	107796
807	45029
808	31801
809	35584
810	35585
811	35582
812	35583
813	107916
814	62089
815	107914
816	107915
817	107912
818	35589
819	107910
820	107911
821	32057
822	32056
823	32055
824	32054
825	32053
826	32052
827	32051
828	32058
829	55878
830	55879
831	62084
832	55873
833	55871
834	55876
835	55877
836	55874
837	55875
838	56781
839	56780
840	56783
841	56785
842	56784
843	56787
844	56786
845	56789
846	56788
847	25714
848	25715
849	25716
850	25717
851	25710
852	25711
853	25712
854	25713
855	25719
856	52786
857	17790
858	17793
859	64379
860	26065
861	26063
862	26062
863	64378
864	64370
865	57430
866	101986
867	57432
868	101984
869	57434
870	101982
871	101981
872	101980
873	57438
874	57439
875	101989
876	101988
877	58963
878	58962
879	18569
880	18568
881	58967
882	58966
883	58965
884	33729
885	18563
886	18562
887	18561
888	18560
889	18567
890	18566
891	33720
892	18564
893	38608
894	38609
895	106661
896	106660
897	106667
898	106666
899	106665
900	106664
901	38600
902	38601
903	38602
904	106668
905	38604
906	38605
907	38607
908	31808
909	29762
910	77708
911	1171
912	83389
913	83388
914	83387
915	83386
916	83385
917	1170
918	83383
919	80528
920	83381
921	71571
922	71572
923	71574
924	71577
925	71576
926	71579
927	71578
928	77709
929	65292
930	49536
931	31764
932	31765
933	39559
934	31767
935	31760
936	31761
937	31762
938	77938
939	39553
940	39552
941	39551
942	39550
943	31768
944	77932
945	39555
946	39554
947	34046
948	72218
949	34045
950	34042
951	34043
952	34041
953	72211
954	72210
955	72213
956	72212
957	72215
958	72214
959	34048
960	72216
961	63793
962	35408
963	88298
964	88299
965	88290
966	88291
967	88292
968	88293
969	88294
970	88295
971	88296
972	80762
973	48338
974	4761
975	4760
976	4763
977	4762
978	4767
979	4766
980	4769
981	4768
982	86265
983	86264
984	86263
985	86262
986	86261
987	86260
988	103934
989	103935
990	103936
991	103937
992	103930
993	103931
994	103932
995	103933
996	103938
997	103939
998	16180
999	95716
1000	86843
1001	86842
1002	86841
1003	86840
1004	86844
1005	86848
1006	12312
1007	10354
1008	10355
1009	10356
1010	10351
1011	10359
1012	27691
1013	12319
1014	65880
1015	833
1016	830
1017	831
1018	837
1019	834
1020	835
1021	65884
1022	838
1023	839
1024	65885
1025	45341
1026	45340
1027	45343
1028	45342
1029	45345
1030	45344
1031	45347
1032	45346
1033	45348
1034	80858
1035	80859
1036	80852
1037	80853
1038	80850
1039	80851
1040	80856
1041	80857
1042	80854
1043	80855
1044	53438
1045	40269
1046	40268
1047	40261
1048	40260
1049	40265
1050	40264
1051	40267
1052	40266
1053	14303
1054	14302
1055	14301
1056	14300
1057	14307
1058	14306
1059	14304
1060	14308
1061	9459
1062	45964
1063	45967
1064	45966
1065	45961
1066	45960
1067	45963
1068	45962
1069	53430
1070	45969
1071	45968
1072	53431
1073	50418
1074	93879
1075	53433
1076	9456
1077	66930
1078	66933
1079	9457
1080	66937
1081	49847
1082	66939
1083	9451
1084	49845
1085	9452
1086	49842
1087	9453
1088	49840
1089	66508
1090	49841
1091	48875
1092	48876
1093	48877
1094	48870
1095	48871
1096	48873
1097	49849
1098	48878
1099	48879
1100	68490
1101	21308
1102	7777
1103	7776
1104	7775
1105	7774
1106	7773
1107	7772
1108	7771
1109	7770
1110	62690
1111	16456
1112	50848
1113	50849
1114	7779
1115	7778
1116	68496
1117	62693
1118	82281
1119	82280
1120	88887
1121	88886
1122	82285
1123	82284
1124	88883
1125	82286
1126	82289
1127	88888
1128	52191
1129	54787
1130	62699
1131	19262
1132	19261
1133	96669
1134	19267
1135	19266
1136	19265
1137	19264
1138	96662
1139	96663
1140	19269
1141	19268
1142	96666
1143	96664
1144	97391
1145	97390
1146	97393
1147	97392
1148	97395
1149	97394
1150	97397
1151	97396
1152	97399
1153	97398
1154	69737
1155	69734
1156	81665
1157	69733
1158	46083
1159	82824
1160	82827
1161	46080
1162	46087
1163	46086
1164	82823
1165	46089
1166	82829
1167	82828
1168	107898
1169	81730
1170	81731
1171	81732
1172	81733
1173	81734
1174	81735
1175	81736
1176	81737
1177	81738
1178	81739
1179	94280
1180	94281
1181	94286
1182	94287
1183	94284
1184	94285
1185	11476
1186	11477
1187	11474
1188	11475
1189	11472
1190	11473
1191	11470
1192	11471
1193	43100
1194	43103
1195	43105
1196	43104
1197	11478
1198	11479
1199	97535
1200	97534
1201	97537
1202	97536
1203	97531
1204	98881
1205	97533
1206	97532
1207	107897
1208	97539
1209	97538
1210	26563
1211	107894
1212	102511
1213	102510
1214	90622
1215	90623
1216	90624
1217	90625
1218	90626
1219	90627
1220	90628
1221	102518
1222	9548
1223	9549
1224	9546
1225	9547
1226	9544
1227	9545
1228	9542
1229	9543
1230	9540
1231	9541
1232	80463
1233	80462
1234	80461
1235	80460
1236	80467
1237	80466
1238	80465
1239	24352
1240	80469
1241	80468
1242	99757
1243	99756
1244	48018
1245	48019
1246	99753
1247	99752
1248	99751
1249	99750
1250	48012
1251	48013
1252	48010
1253	48011
1254	48017
1255	48014
1256	48015
1257	29259
1258	29258
1259	57904
1260	29254
1261	57906
1262	29256
1263	29250
1264	57902
1265	57903
1266	78358
1267	78359
1268	78356
1269	78357
1270	78354
1271	78355
1272	78352
1273	78353
1274	78350
1275	78351
1276	79089
1277	79088
1278	109428
1279	109429
1280	109424
1281	79080
1282	79083
1283	79082
1284	79085
1285	79084
1286	109422
1287	79086
1288	59508
1289	59509
1290	59502
1291	59506
1292	59507
1293	59504
1294	59505
1295	37889
1296	37888
1297	37887
1298	37886
1299	37885
1300	37884
1301	37882
1302	37881
1303	37880
1304	105882
1305	105883
1306	105880
1307	105881
1308	105886
1309	105887
1310	105884
1311	105885
1312	105888
1313	105889
1314	107031
1315	107030
1316	107033
1317	107032
1318	107035
1319	107034
1320	107037
1321	107036
1322	107039
1323	107038
1324	74785
1325	90996
1326	90997
1327	90994
1328	1447
1329	1446
1330	1445
1331	102480
1332	1443
1333	23039
1334	1440
1335	23036
1336	23035
1337	23034
1338	1449
1339	1448
1340	90990
1341	22348
1342	22349
1343	22346
1344	22344
1345	102484
1346	22342
1347	22343
1348	22340
1349	22341
1350	77269
1351	77263
1352	77262
1353	77261
1354	77260
1355	77267
1356	77266
1357	77265
1358	77264
1359	30612
1360	73010
1361	73011
1362	73012
1363	73013
1364	73014
1365	73015
1366	73016
1367	73017
1368	73018
1369	73019
1370	35628
1371	35620
1372	35623
1373	35625
1374	35624
1375	35627
1376	35626
1377	32934
1378	32935
1379	32936
1380	32937
1381	23697
1382	71919
1383	23694
1384	23699
1385	23698
1386	108629
1387	53663
1388	71916
1389	56628
1390	32222
1391	56622
1392	56620
1393	56621
1394	56626
1395	56627
1396	56624
1397	25699
1398	25698
1399	25691
1400	25690
1401	25693
1402	25692
1403	25694
1404	25696
1405	51160
1406	51161
1407	51162
1408	51163
1409	51164
1410	51165
1411	51166
1412	51167
1413	74792
1414	51169
1415	74790
1416	74796
1417	74797
1418	74794
1419	74795
1420	27279
1421	27278
1422	11917
1423	61299
1424	61298
1425	27270
1426	27273
1427	27272
1428	61291
1429	27274
1430	27277
1431	27276
1432	199
1433	195
1434	194
1435	197
1436	196
1437	191
1438	190
1439	192
1440	34451
1441	34450
1442	3747
1443	106869
1444	106868
1445	39841
1446	39840
1447	39843
1448	57576
1449	39845
1450	39844
1451	39847
1452	39846
1453	39849
1454	39848
1455	70541
1456	70540
1457	57579
1458	70546
1459	70545
1460	3743
1461	34459
1462	3740
1463	34458
1464	3741
1465	106866
1466	106861
1467	60602
1468	72666
1469	106862
1470	37416
1471	37410
1472	37411
1473	37412
1474	37413
1475	84751
1476	3453
1477	3450
1478	3451
1479	3456
1480	3457
1481	3454
1482	3455
1483	84759
1484	84758
1485	3458
1486	57660
1487	106146
1488	106147
1489	106144
1490	106145
1491	106142
1492	106143
1493	106140
1494	106141
1495	108280
1496	93766
1497	106148
1498	106149
1499	57669
1500	93767
1501	66596
1502	108199
1503	14499
1504	14498
1505	14493
1506	14492
1507	14491
1508	14490
1509	14497
1510	14496
1511	14495
1512	14494
1513	78532
1514	108192
1515	108191
1516	89042
1517	89043
1518	89040
1519	89041
1520	89046
1521	89047
1522	89044
1523	89045
1524	108197
1525	89048
1526	89049
1527	91896
1528	103017
1529	103016
1530	103015
1531	103014
1532	103013
1533	108195
1534	103011
1535	103010
1536	91890
1537	108194
1538	103019
1539	103018
1540	32859
1541	32858
1542	42736
1543	47040
1544	47041
1545	47042
1546	47043
1547	47044
1548	47045
1549	47046
1550	47047
1551	47048
1552	47049
1553	91899
1554	87471
1555	87470
1556	87473
1557	87472
1558	87475
1559	87474
1560	87476
1561	87479
1562	87478
1563	6479
1564	6478
1565	6473
1566	15363
1567	15360
1568	15361
1569	15366
1570	15367
1571	6475
1572	6474
1573	76730
1574	11918
1575	88319
1576	88315
1577	88314
1578	88317
1579	88311
1580	88310
1581	88313
1582	88312
1583	39071
1584	39073
1585	39074
1586	39076
1587	39077
1588	39078
1589	39079
1590	4046
1591	4040
1592	4041
1593	4042
1594	4043
1595	4048
1596	60993
1597	46719
1598	46718
1599	46713
1600	46712
1601	46711
1602	46717
1603	46716
1604	46715
1605	67076
1606	93496
1607	93497
1608	13324
1609	13325
1610	13326
1611	13327
1612	13320
1613	13321
1614	13322
1615	13323
1616	13328
1617	93498
1618	90398
1619	90399
1620	90390
1621	90391
1622	90392
1623	90393
1624	90394
1625	90395
1626	90396
1627	74670
1628	68959
1629	68958
1630	44710
1631	44713
1632	44715
1633	44714
1634	44717
1635	44716
1636	44719
1637	44718
1638	41073
1639	41072
1640	41071
1641	41070
1642	41077
1643	41076
1644	41075
1645	41074
1646	41078
1647	14802
1648	14804
1649	14805
1650	14809
1651	40877
1652	29989
1653	29988
1654	51619
1655	95270
1656	95271
1657	29983
1658	95273
1659	29985
1660	29984
1661	95276
1662	29986
1663	28054
1664	28055
1665	28056
1666	28057
1667	28050
1668	28051
1669	28052
1670	28053
1671	28058
1672	28059
1673	29030
1674	29036
1675	319
1676	318
1677	95858
1678	95859
1679	313
1680	312
1681	95856
1682	95857
1683	317
1684	316
1685	95852
1686	95853
1687	448
1688	25321
1689	25320
1690	25323
1691	25322
1692	25325
1693	25327
1694	25326
1695	25328
1696	446
1697	72939
1698	82329
1699	82323
1700	82320
1701	82321
1702	82326
1703	82327
1704	82324
1705	102366
1706	15709
1707	105147
1708	105146
1709	105145
1710	105144
1711	105143
1712	105142
1713	105141
1714	105140
1715	105149
1716	105148
1717	56353
1718	56350
1719	56351
1720	56356
1721	56357
1722	56354
1723	56355
1724	56359
1725	15702
1726	100857
1727	93867
1728	93866
1729	15703
1730	57009
1731	57008
1732	93861
1733	93860
1734	57007
1735	57006
1736	57001
1737	57000
1738	57003
1739	15705
1740	16428
1741	15706
1742	16424
1743	16425
1744	16426
1745	16427
1746	16420
1747	16421
1748	16423
1749	56526
1750	61943
1751	61942
1752	61945
1753	61944
1754	60094
1755	69724
1756	69727
1757	69726
1758	69721
1759	69720
1760	60092
1761	69722
1762	52183
1763	52181
1764	52180
1765	69729
1766	81678
1767	52185
1768	52184
1769	63547
1770	107789
1771	107788
1772	63543
1773	63542
1774	63541
1775	63540
1776	107783
1777	107782
1778	107781
1779	107780
1780	107787
1781	53277
1782	107785
1783	53275
1784	49248
1785	49249
1786	49244
1787	49245
1788	49246
1789	49247
1790	49240
1791	49241
1792	49243
1793	56976
1794	56977
1795	56974
1796	56975
1797	56973
1798	56970
1799	56971
1800	56978
1801	56979
1802	90985
1803	2740
1804	90987
1805	2742
1806	2745
1807	2744
1808	102492
1809	90982
1810	2749
1811	2748
1812	90989
1813	102499
1814	108632
1815	108633
1816	108630
1817	71921
1818	108636
1819	108637
1820	108634
1821	108635
1822	57690
1823	108638
1824	108639
1825	31070
1826	57692
1827	57693
1828	31072
1829	58939
1830	31075
1831	93373
1832	31077
1833	54725
1834	54724
1835	54727
1836	54720
1837	54723
1838	54729
1839	54728
1840	62636
1841	62637
1842	62635
1843	62632
1844	62633
1845	62631
1846	62639
1847	82208
1848	93371
1849	91292
1850	109582
1851	109581
1852	109580
1853	109587
1854	91297
1855	109585
1856	91295
1857	91298
1858	91299
1859	17274
1860	105929
1861	105928
1862	105921
1863	105920
1864	105923
1865	105922
1866	105925
1867	105924
1868	105927
1869	105926
1870	91836
1871	91837
1872	91834
1873	3958
1874	91832
1875	91833
1876	91830
1877	91831
1878	55094
1879	55095
1880	55096
1881	55097
1882	3957
1883	55091
1884	55092
1885	55093
1886	100248
1887	100258
1888	100259
1889	100254
1890	100255
1891	100256
1892	100257
1893	100250
1894	100251
1895	100252
1896	100253
1897	24443
1898	66026
1899	66025
1900	66024
1901	66023
1902	24446
1903	66021
1904	24444
1905	50110
1906	50111
1907	50116
1908	50117
1909	50114
1910	61556
1911	61557
1912	61554
1913	61555
1914	61552
1915	61553
1916	61551
1917	61559
1918	73195
1919	73194
1920	73197
1921	73196
1922	73190
1923	73193
1924	73192
1925	73199
1926	73198
1927	57343
1928	24458
1929	24459
1930	57341
1931	57346
1932	101890
1933	24454
1934	57344
1935	24455
1936	57345
1937	51644
1938	51647
1939	51646
1940	93478
1941	101128
1942	51643
1943	51642
1944	101125
1945	101124
1946	93476
1947	101126
1948	101121
1949	93471
1950	93472
1951	93473
1952	36248
1953	36246
1954	36247
1955	36244
1956	36245
1957	36242
1958	36240
1959	36241
1960	85369
1961	85368
1962	85363
1963	85362
1964	85361
1965	85360
1966	85367
1967	85366
1968	85365
1969	85364
1970	79966
1971	84098
1972	84099
1973	84039
1974	84092
1975	84093
1976	84091
1977	84096
1978	84097
1979	84094
1980	22128
1981	42899
1982	42890
1983	42891
1984	42892
1985	42895
1986	42896
1987	42897
1988	84037
1989	37599
1990	22124
1991	37591
1992	37592
1993	37595
1994	37597
1995	37596
1996	4969
1997	7129
1998	7126
1999	7127
2000	7124
2001	7123
2002	7120
2003	591
2004	590
2005	592
2006	595
2007	594
2008	596
2009	599
2010	40639
2011	40632
2012	40633
2013	40630
2014	40631
2015	40636
2016	40634
2017	40635
2018	47941
2019	47940
2020	47945
2021	14759
2022	47947
2023	47946
2024	47949
2025	47948
2026	14756
2027	14757
2028	14750
2029	14751
2030	14752
2031	14753
2032	10450
2033	18104
2034	18107
2035	18106
2036	18101
2037	18100
2038	18102
2039	18109
2040	18108
2041	17278
2042	5579
2043	5578
2044	5577
2045	5576
2046	5575
2047	5574
2048	5573
2049	5572
2050	5571
2051	5570
2052	30077
2053	30076
2054	38268
2055	30074
2056	30073
2057	30072
2058	30071
2059	76289
2060	76286
2061	76287
2062	38260
2063	103191
2064	103196
2065	76283
2066	38264
2067	38265
2068	31306
2069	98783
2070	31304
2071	31305
2072	31303
2073	31300
2074	31309
2075	47365
2076	47364
2077	47367
2078	47360
2079	47363
2080	11228
2081	11225
2082	11224
2083	11223
2084	47368
2085	11221
2086	19058
2087	109851
2088	109850
2089	19050
2090	19051
2091	19053
2092	19054
2093	19055
2094	19056
2095	19057
2096	109852
2097	109855
2098	109854
2099	76169
2100	76168
2101	109859
2102	109858
2103	82653
2104	82650
2105	82651
2106	82656
2107	82657
2108	82654
2109	76163
2110	82658
2111	82659
2112	76162
2113	39135
2114	39134
2115	39137
2116	39136
2117	39131
2118	39130
2119	39132
2120	35401
2121	39139
2122	39138
2123	35400
2124	42461
2125	42460
2126	42462
2127	42464
2128	42467
2129	42466
2130	42469
2131	80651
2132	80652
2133	80653
2134	80655
2135	80656
2136	80657
2137	97742
2138	97743
2139	97740
2140	97741
2141	97746
2142	97747
2143	97744
2144	97745
2145	12756
2146	12757
2147	12754
2148	97749
2149	12753
2150	12751
2151	64731
2152	64730
2153	64732
2154	64735
2155	64734
2156	64737
2157	64736
2158	64739
2159	64738
2160	9119
2161	9118
2162	16996
2163	16997
2164	16990
2165	16991
2166	16992
2167	16993
2168	9110
2169	9113
2170	9112
2171	9115
2172	9114
2173	9117
2174	9116
2175	10456
2176	81309
2177	81308
2178	81305
2179	81307
2180	81306
2181	81300
2182	81303
2183	81302
2184	49734
2185	49735
2186	42287
2187	49737
2188	49730
2189	49731
2190	49732
2191	49733
2192	49738
2193	49739
2194	93409
2195	32751
2196	13489
2197	13488
2198	90219
2199	18214
2200	13481
2201	13480
2202	13483
2203	90216
2204	13485
2205	13484
2206	13487
2207	13486
2208	58625
2209	58626
2210	18216
2211	58620
2212	58621
2213	58622
2214	18211
2215	58628
2216	101110
2217	93400
2218	93403
2219	93402
2220	101114
2221	101115
2222	10592
2223	10593
2224	10590
2225	10591
2226	10596
2227	10597
2228	10594
2229	10595
2230	10598
2231	10599
2232	58870
2233	56006
2234	56007
2235	94462
2236	20356
2237	94460
2238	94461
2239	20353
2240	94467
2241	20351
2242	94465
2243	94468
2244	94469
2245	20359
2246	20358
2247	71540
2248	98251
2249	71541
2250	56008
2251	56009
2252	19901
2253	95339
2254	95338
2255	95335
2256	95334
2257	95337
2258	95336
2259	95331
2260	95330
2261	95333
2262	95332
2263	8376
2264	8377
2265	8374
2266	8375
2267	8372
2268	8370
2269	8371
2270	36279
2271	8379
2272	36278
2273	91277
2274	23265
2275	83564
2276	36277
2277	91270
2278	36276
2279	26351
2280	26350
2281	26353
2282	26352
2283	26354
2284	26357
2285	26356
2286	47478
2287	32501
2288	55705
2289	55706
2290	32505
2291	55701
2292	32507
2293	55703
2294	32509
2295	32508
2296	55708
2297	55709
2298	98028
2299	98029
2300	98026
2301	3620
2302	3623
2303	98025
2304	98022
2305	3624
2306	3627
2307	98021
2308	109270
2309	57702
2310	57703
2311	57700
2312	57701
2313	57706
2314	57707
2315	57704
2316	57705
2317	57708
2318	15795
2319	6882
2320	106371
2321	106370
2322	106373
2323	106372
2324	52068
2325	52069
2326	106377
2327	106376
2328	52064
2329	106378
2330	52066
2331	52067
2332	52060
2333	52061
2334	52062
2335	52063
2336	60119
2337	60118
2338	60110
2339	60113
2340	60112
2341	60115
2342	60114
2343	60116
2344	41269
2345	6888
2346	2464
2347	41265
2348	2460
2349	2462
2350	2469
2351	36998
2352	36999
2353	107428
2354	107429
2355	36992
2356	36993
2357	36990
2358	107425
2359	36996
2360	36997
2361	107420
2362	107421
2363	37021
2364	37020
2365	37023
2366	37024
2367	37027
2368	37026
2369	37029
2370	37028
2371	105488
2372	105489
2373	105486
2374	105487
2375	105484
2376	105485
2377	105482
2378	105483
2379	105480
2380	105481
2381	102139
2382	102138
2383	102136
2384	102135
2385	102134
2386	102133
2387	102132
2388	102131
2389	102130
2390	78194
2391	78195
2392	78196
2393	78197
2394	78190
2395	78191
2396	78192
2397	78193
2398	78198
2399	78199
2400	81648
2401	67238
2402	67230
2403	67233
2404	67232
2405	67236
2406	81649
2407	68577
2408	68576
2409	68575
2410	68573
2411	104999
2412	104998
2413	104997
2414	104996
2415	104995
2416	104994
2417	104993
2418	104992
2419	104991
2420	68578
2421	4273
2422	4272
2423	4271
2424	4270
2425	4276
2426	4274
2427	4279
2428	4278
2429	108399
2430	108398
2431	108395
2432	108394
2433	108397
2434	108396
2435	108391
2436	108390
2437	108393
2438	108392
2439	91317
2440	91316
2441	91315
2442	91314
2443	103426
2444	91312
2445	91311
2446	91310
2447	103428
2448	103429
2449	91319
2450	91318
2451	87822
2452	87823
2453	87820
2454	87821
2455	87827
2456	87824
2457	107287
2458	87828
2459	87829
2460	107282
2461	107283
2462	23459
2463	23458
2464	23451
2465	23450
2466	23453
2467	23452
2468	23456
2469	109048
2470	76959
2471	109042
2472	76953
2473	76950
2474	76951
2475	76956
2476	76957
2477	76954
2478	109045
2479	100193
2480	92667
2481	100191
2482	100190
2483	100197
2484	92663
2485	92660
2486	100194
2487	100199
2488	100198
2489	92668
2490	92669
2491	74550
2492	74552
2493	74553
2494	74554
2495	74555
2496	74556
2497	74557
2498	74558
2499	74559
2500	18806
2501	18807
2502	18800
2503	18801
2504	77605
2505	77604
2506	77607
